# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	218327	219829	+	KAG5488284.1			hypothetical protein			LSCM4_08362	1503	500	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	220781	225478	+							LSCM4_08363	4698		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	220781	225478	+			KAG5488285.1	hypothetical protein			LSCM4_08363	4698		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	220781	225478	+	KAG5488285.1			hypothetical protein			LSCM4_08363	4698	1565	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	226322	227206	+							LSCM4_08364	885		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	226322	227206	+			KAG5488286.1	hypothetical protein			LSCM4_08364	885		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	226322	227206	+	KAG5488286.1			hypothetical protein			LSCM4_08364	885	294	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	229432	231630	+							LSCM4_08365	2199		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	229432	231630	+			KAG5488287.1	hypothetical protein			LSCM4_08365	2199		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	229432	231630	+	KAG5488287.1			hypothetical protein			LSCM4_08365	2199	732	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	233468	234160	+							LSCM4_08366	693		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	233468	234160	+			KAG5488288.1	hypothetical protein			LSCM4_08366	693		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	233468	234160	+	KAG5488288.1			hypothetical protein			LSCM4_08366	693	230	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	235708	237423	+							LSCM4_08367	1716		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	235708	237423	+			KAG5488289.1	hypothetical protein			LSCM4_08367	1716		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	235708	237423	+	KAG5488289.1			hypothetical protein			LSCM4_08367	1716	571	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	239035	240699	+							LSCM4_08368	1665		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	239035	240699	+			KAG5488290.1	hypothetical protein			LSCM4_08368	1665		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	239035	240699	+	KAG5488290.1			hypothetical protein			LSCM4_08368	1665	554	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	241309	246234	+							LSCM4_08369	4926		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	241309	246234	+			KAG5488291.1	hypothetical protein			LSCM4_08369	4926		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	241309	246234	+	KAG5488291.1			hypothetical protein			LSCM4_08369	4926	1641	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	247140	254087	+							LSCM4_08370	6948		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	247140	254087	+			KAG5488292.1	hypothetical protein			LSCM4_08370	6948		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	247140	254087	+	KAG5488292.1			hypothetical protein			LSCM4_08370	6948	2315	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	254694	256853	+							LSCM4_08371	2160		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	254694	256853	+			KAG5488293.1	hypothetical protein			LSCM4_08371	2160		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	254694	256853	+	KAG5488293.1			hypothetical protein			LSCM4_08371	2160	719	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	258150	259241	+							LSCM4_08372	1092		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	258150	259241	+			KAG5488294.1	hypothetical protein			LSCM4_08372	1092		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	258150	259241	+	KAG5488294.1			hypothetical protein			LSCM4_08372	1092	363	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	259489	260232	+							LSCM4_08373	744		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	259489	260232	+			KAG5488295.1	hypothetical protein			LSCM4_08373	744		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	259489	260232	+	KAG5488295.1			hypothetical protein			LSCM4_08373	744	247	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	261074	262441	+							LSCM4_08374	1368		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	261074	262441	+			KAG5488296.1	hypothetical protein			LSCM4_08374	1368		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	261074	262441	+	KAG5488296.1			hypothetical protein			LSCM4_08374	1368	455	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	263043	264254	+							LSCM4_08375	1212		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	263043	264254	+			KAG5488297.1	hypothetical protein			LSCM4_08375	1212		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	263043	264254	+	KAG5488297.1			hypothetical protein			LSCM4_08375	1212	403	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	266008	267219	+							LSCM4_08376	1212		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	266008	267219	+			KAG5488298.1	hypothetical protein			LSCM4_08376	1212		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	266008	267219	+	KAG5488298.1			hypothetical protein			LSCM4_08376	1212	403	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	269405	271093	+							LSCM4_08377	1689		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	269405	271093	+			KAG5488299.1	hypothetical protein			LSCM4_08377	1689		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	269405	271093	+	KAG5488299.1			hypothetical protein			LSCM4_08377	1689	562	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	271825	272004	+							LSCM4_08378	180		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	271825	272004	+			KAG5488300.1	hypothetical protein			LSCM4_08378	180		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	271825	272004	+	KAG5488300.1			hypothetical protein			LSCM4_08378	180	59	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	272705	274156	+							LSCM4_08379	1452		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	272705	274156	+			KAG5488301.1	hypothetical protein			LSCM4_08379	1452		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	272705	274156	+	KAG5488301.1			hypothetical protein			LSCM4_08379	1452	483	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	275426	278464	+							LSCM4_08380	3039		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	275426	278464	+			KAG5488302.1	hypothetical protein			LSCM4_08380	3039		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	275426	278464	+	KAG5488302.1			hypothetical protein			LSCM4_08380	3039	1012	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	280340	283717	+							LSCM4_08381	3378		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	280340	283717	+			KAG5488303.1	hypothetical protein			LSCM4_08381	3378		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	280340	283717	+	KAG5488303.1			hypothetical protein			LSCM4_08381	3378	1125	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	329432	331468	+							LSCM4_08382	2037		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	329432	331468	+			KAG5488304.1	hypothetical protein			LSCM4_08382	2037		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	1	CM030432.1	329432	331468	+	KAG5488304.1			hypothetical protein			LSCM4_08382	2037	678	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	15838	16494	-							LSCM4_08129	657		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	15838	16494	-			KAG5488152.1	hypothetical protein			LSCM4_08129	657		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	15838	16494	-	KAG5488152.1			hypothetical protein			LSCM4_08129	657	218	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	17129	17707	-							LSCM4_08130	579		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	17129	17707	-			KAG5488153.1	hypothetical protein			LSCM4_08130	579		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	17129	17707	-	KAG5488153.1			hypothetical protein			LSCM4_08130	579	192	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	18302	19495	-							LSCM4_08131	1194		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	18302	19495	-			KAG5488154.1	hypothetical protein			LSCM4_08131	1194		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	18302	19495	-	KAG5488154.1			hypothetical protein			LSCM4_08131	1194	397	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	22743	26090	-							LSCM4_08132	3348		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	22743	26090	-			KAG5488155.1	hypothetical protein			LSCM4_08132	3348		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	22743	26090	-	KAG5488155.1			hypothetical protein			LSCM4_08132	3348	1115	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	27413	28327	-							LSCM4_08133	915		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	27413	28327	-			KAG5488156.1	hypothetical protein			LSCM4_08133	915		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	27413	28327	-	KAG5488156.1			hypothetical protein			LSCM4_08133	915	304	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	28377	28637	-							LSCM4_08134	261		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	28377	28637	-			KAG5488157.1	hypothetical protein			LSCM4_08134	261		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	28377	28637	-	KAG5488157.1			hypothetical protein			LSCM4_08134	261	86	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	29514	30569	-							LSCM4_08135	1056		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	29514	30569	-			KAG5488158.1	hypothetical protein			LSCM4_08135	1056		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	29514	30569	-	KAG5488158.1			hypothetical protein			LSCM4_08135	1056	351	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	34226	37219	-							LSCM4_08136	2994		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	34226	37219	-			KAG5488159.1	hypothetical protein			LSCM4_08136	2994		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	34226	37219	-	KAG5488159.1			hypothetical protein			LSCM4_08136	2994	997	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	39613	43101	-							LSCM4_08137	3489		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	39613	43101	-			KAG5488160.1	hypothetical protein			LSCM4_08137	3489		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	39613	43101	-	KAG5488160.1			hypothetical protein			LSCM4_08137	3489	1162	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	44292	58943	-							LSCM4_08138	14652		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	44292	58943	-			KAG5488161.1	hypothetical protein			LSCM4_08138	14652		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	44292	58943	-	KAG5488161.1			hypothetical protein			LSCM4_08138	14652	4883	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	60282	61016	-							LSCM4_08139	735		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	60282	61016	-			KAG5488162.1	hypothetical protein			LSCM4_08139	735		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	60282	61016	-	KAG5488162.1			hypothetical protein			LSCM4_08139	735	244	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	61962	64634	-							LSCM4_08140	2673		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	61962	64634	-			KAG5488163.1	hypothetical protein			LSCM4_08140	2673		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	61962	64634	-	KAG5488163.1			hypothetical protein			LSCM4_08140	2673	890	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	66170	72100	-							LSCM4_08141	5931		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	66170	72100	-			KAG5488164.1	hypothetical protein			LSCM4_08141	5931		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	66170	72100	-	KAG5488164.1			hypothetical protein			LSCM4_08141	5931	1976	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	75274	88546	-							LSCM4_08142	13273		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	75274	88546	-			KAG5488165.1	hypothetical protein			LSCM4_08142	2241		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	75274	88546	-	KAG5488165.1			hypothetical protein			LSCM4_08142	2241	746	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	91235	93217	-							LSCM4_08143	1983		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	91235	93217	-			KAG5488166.1	hypothetical protein			LSCM4_08143	1983		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	91235	93217	-	KAG5488166.1			hypothetical protein			LSCM4_08143	1983	660	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	98589	100874	-							LSCM4_08144	2286		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	98589	100874	-			KAG5488167.1	hypothetical protein			LSCM4_08144	2286		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	98589	100874	-	KAG5488167.1			hypothetical protein			LSCM4_08144	2286	761	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	102642	103055	-							LSCM4_08145	414		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	102642	103055	-			KAG5488168.1	hypothetical protein			LSCM4_08145	414		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	102642	103055	-	KAG5488168.1			hypothetical protein			LSCM4_08145	414	137	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	104944	107610	-							LSCM4_08146	2667		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	104944	107610	-			KAG5488169.1	hypothetical protein			LSCM4_08146	2667		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	104944	107610	-	KAG5488169.1			hypothetical protein			LSCM4_08146	2667	888	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	117018	119000	-							LSCM4_08147	1983		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	117018	119000	-			KAG5488170.1	hypothetical protein			LSCM4_08147	1983		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	117018	119000	-	KAG5488170.1			hypothetical protein			LSCM4_08147	1983	660	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	129105	131087	-							LSCM4_08148	1983		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	129105	131087	-			KAG5488171.1	hypothetical protein			LSCM4_08148	1983		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	129105	131087	-	KAG5488171.1			hypothetical protein			LSCM4_08148	1983	660	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	164127	167504	-							LSCM4_08150	3378		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	164127	167504	-			KAG5488172.1	hypothetical protein			LSCM4_08150	3378		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	164127	167504	-	KAG5488172.1			hypothetical protein			LSCM4_08150	3378	1125	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	168891	169700	-							LSCM4_08151	810		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	168891	169700	-			KAG5488173.1	hypothetical protein			LSCM4_08151	810		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	168891	169700	-	KAG5488173.1			hypothetical protein			LSCM4_08151	810	269	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	173041	173580	-							LSCM4_08153	540		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	173041	173580	-			KAG5488174.1	hypothetical protein			LSCM4_08153	540		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	173041	173580	-	KAG5488174.1			hypothetical protein			LSCM4_08153	540	179	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	174771	176354	-							LSCM4_08154	1584		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	174771	176354	-			KAG5488175.1	hypothetical protein			LSCM4_08154	1584		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	174771	176354	-	KAG5488175.1			hypothetical protein			LSCM4_08154	1584	527	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	178591	186816	-							LSCM4_08155	8226		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	178591	186816	-			KAG5488176.1	hypothetical protein			LSCM4_08155	8226		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	178591	186816	-	KAG5488176.1			hypothetical protein			LSCM4_08155	8226	2741	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	189058	191157	-							LSCM4_08156	2100		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	189058	191157	-			KAG5488177.1	hypothetical protein			LSCM4_08156	2100		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	189058	191157	-	KAG5488177.1			hypothetical protein			LSCM4_08156	2100	699	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	192284	193309	-							LSCM4_08157	1026		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	192284	193309	-			KAG5488178.1	hypothetical protein			LSCM4_08157	1026		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	192284	193309	-	KAG5488178.1			hypothetical protein			LSCM4_08157	1026	341	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	194705	197506	-							LSCM4_08158	2802		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	194705	197506	-			KAG5488179.1	hypothetical protein			LSCM4_08158	2802		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	194705	197506	-	KAG5488179.1			hypothetical protein			LSCM4_08158	2802	933	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	2	CM030433.1	198358	201519	-							LSCM4_08159	3162		
